,rt,serialno,division,sporder,puma,region,st,adjinc,pwgtp,agep,cit,citwp,cow,ddrs,dear,deye,dout,dphy,drat,dratx,drem,eng,fer,gcl,gcm,gcr,hins1,hins2,hins3,hins4,hins5,hins6,hins7,intp,jwmnp,jwrip,jwtr,lanx,mar,marhd,marhm,marht,marhw,marhyp,mig,mil,mlpa,mlpb,mlpcd,mlpe,mlpfg,mlph,mlpi,mlpj,mlpk,nwab,nwav,nwla,nwlk,nwre,oip,pap,relp,retp,sch,schg,schl,semp,sex,ssip,ssp,wagp,wkhp,wkl,wkw,wrk,yoep,anc,anc1p,anc2p,decade,dis,drivesp,esp,esr,fod1p,fod2p,hicov,hisp,indp,jwap,jwdp,lanp,migpuma,migsp,msp,naicsp,nativity,nop,oc,occp,paoc,pernp,pincp,pobp,povpip,powpuma,powsp,privcov,pubcov,qtrbir,rac1p,rac2p,rac3p,racaian,racasn,racblk,racnh,racnum,racpi,racsor,racwht,rc,sciengp,sciengrlp,sfn,sfr,socp,vps,waob,fagep,fancp,fcitp,fcitwp,fcowp,fddrsp,fdearp,fdeyep,fdisp,fdoutp,fdphyp,fdratp,fdratxp,fdremp,fengp,fesrp,fferp,ffodp,fgclp,fgcmp,fgcrp,fhicovp,fhins1p,fhins2p,fhins3c,fhins3p,fhins4c,fhins4p,fhins5c,fhins5p,fhins6p,fhins7p,fhisp,findp,fintp,fjwdp,fjwmnp,fjwrip,fjwtrp,flanp,flanxp,fmarp,fmarhdp,fmarhmp,fmarhtp,fmarhwp,fmarhyp,fmigp,fmigsp,fmilpp,fmilsp,foccp,foip,fpap,fpernp,fpincp,fpobp,fpowsp,fprivcovp,fpubcovp,fracp,frelp,fretp,fschgp,fschlp,fschp,fsemp,fsexp,fssip,fssp,fwagp,fwkhp,fwklp,fwkwp,fwrkp,fyoep,pwgtp1,pwgtp2,pwgtp3,pwgtp4,pwgtp5,pwgtp6,pwgtp7,pwgtp8,pwgtp9,pwgtp10,pwgtp11,pwgtp12,pwgtp13,pwgtp14,pwgtp15,pwgtp16,pwgtp17,pwgtp18,pwgtp19,pwgtp20,pwgtp21,pwgtp22,pwgtp23,pwgtp24,pwgtp25,pwgtp26,pwgtp27,pwgtp28,pwgtp29,pwgtp30,pwgtp31,pwgtp32,pwgtp33,pwgtp34,pwgtp35,pwgtp36,pwgtp37,pwgtp38,pwgtp39,pwgtp40,pwgtp41,pwgtp42,pwgtp43,pwgtp44,pwgtp45,pwgtp46,pwgtp47,pwgtp48,pwgtp49,pwgtp50,pwgtp51,pwgtp52,pwgtp53,pwgtp54,pwgtp55,pwgtp56,pwgtp57,pwgtp58,pwgtp59,pwgtp60,pwgtp61,pwgtp62,pwgtp63,pwgtp64,pwgtp65,pwgtp66,pwgtp67,pwgtp68,pwgtp69,pwgtp70,pwgtp71,pwgtp72,pwgtp73,pwgtp74,pwgtp75,pwgtp76,pwgtp77,pwgtp78,pwgtp79,pwgtp80
10,P,2014000819710,9,02,11614,4,53,1045195,131.0,20.0,1.0,,1,2,2,2,2,2,,,2,1,,,,,2,2,2,1,2,2,2,0.0,20.0,1.0,01,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,14,0.0,1,0.0,0.0,25000.0,48.0,1,1,1,,4,999,999,,2,1,,1,,,1,02,6390,062,019,1200,,,6,493     ,1,,0,9620,,25000.0,25000.0,053,104.0,11600,053,2,1,4,1,01,001,0,0,0,0,1,0,0,1,0,,,,,537062,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,211.0,44.0,161.0,190.0,55.0,125.0,109.0,44.0,121.0,108.0,144.0,63.0,154.0,160.0,197.0,145.0,45.0,114.0,120.0,146.0,36.0,164.0,116.0,121.0,204.0,114.0,114.0,226.0,136.0,141.0,153.0,242.0,59.0,50.0,44.0,50.0,211.0,151.0,130.0,130.0,204.0,55.0,121.0,127.0,42.0,157.0,137.0,47.0,143.0,146.0,116.0,39.0,232.0,240.0,191.0,223.0,55.0,117.0,118.0,108.0,62.0,154.0,129.0,107.0,177.0,149.0,129.0,152.0,169.0,153.0,110.0,189.0,42.0,44.0,63.0,44.0,178.0,109.0,139.0,128.0
11,P,2014000856804,9,03,11612,4,53,1045195,68.0,19.0,2.0,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0.0,15.0,,02,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,13,0.0,1,0.0,0.0,7000.0,25.0,1,1,1,2000.0,1,899,999,7,2,,,1,,,1,01,4970,097,055,,,,6,4451    ,1,,0,5240,,7000.0,7000.0,066,78.0,11600,053,1,2,4,7,66,014,0,0,0,0,1,1,0,0,0,,,,,434051,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,62.0,89.0,74.0,86.0,76.0,76.0,56.0,65.0,49.0,95.0,67.0,81.0,77.0,49.0,83.0,89.0,111.0,86.0,78.0,117.0,82.0,27.0,20.0,89.0,34.0,42.0,69.0,83.0,102.0,56.0,28.0,58.0,48.0,81.0,25.0,25.0,31.0,31.0,54.0,64.0,75.0,105.0,65.0,103.0,87.0,68.0,57.0,65.0,68.0,86.0,84.0,58.0,88.0,64.0,60.0,112.0,97.0,79.0,86.0,85.0,65.0,27.0,18.0,58.0,35.0,31.0,67.0,89.0,77.0,83.0,26.0,78.0,42.0,53.0,28.0,25.0,45.0,34.0,53.0
12,P,2014001353999,9,04,11614,4,53,1045195,28.0,20.0,1.0,,2,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0.0,15.0,1.0,01,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,14,0.0,1,0.0,0.0,19100.0,35.0,1,1,,,4,999,999,,2,1,,1,,,1,02,8370,115,073,,,,6,6241    ,1,,0,4030,,19100.0,19100.0,053,296.0,11600,053,1,2,4,8,67,015,0,0,0,0,1,0,1,0,0,,,,,352021,,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,,1,,1,,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,9.0,11.0,32.0,40.0,43.0,27.0,26.0,57.0,26.0,7.0,51.0,47.0,33.0,19.0,8.0,18.0,11.0,46.0,29.0,9.0,47.0,38.0,24.0,27.0,26.0,24.0,26.0,9.0,30.0,47.0,10.0,30.0,14.0,36.0,56.0,34.0,48.0,10.0,27.0,9.0,44.0,62.0,24.0,28.0,33.0,32.0,31.0,11.0,30.0,56.0,7.0,28.0,9.0,30.0,46.0,30.0,68.0,8.0,29.0,41.0,14.0,6.0,28.0,25.0,23.0,34.0,28.0,35.0,35.0,8.0,38.0,23.0,58.0,35.0,14.0,34.0,7.0,41.0,30.0,46.0
13,P,2015001361995,9,03,11614,4,53,1035988,27.0,20.0,1.0,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0.0,15.0,1.0,01,2,5,,,,,,1,4,,,,,,,,,,2,1,2,2,3,0.0,0.0,02,0.0,1,,12,0.0,1,0.0,0.0,13900.0,16.0,1,1,1,,1,917,999,,2,1,,1,,,1,01,8680,066,024,,,,6,722Z    ,1,,0,4140,,13900.0,13900.0,053,167.0,11600,053,1,2,1,5,37,003,1,0,0,0,1,0,0,0,0,,,,,359021,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,38.0,41.0,8.0,24.0,11.0,35.0,30.0,6.0,31.0,7.0,84.0,32.0,33.0,23.0,26.0,11.0,33.0,42.0,21.0,29.0,51.0,39.0,8.0,39.0,10.0,22.0,47.0,12.0,40.0,9.0,48.0,40.0,16.0,25.0,17.0,10.0,36.0,33.0,24.0,24.0,9.0,11.0,42.0,26.0,43.0,41.0,30.0,39.0,32.0,34.0,15.0,6.0,27.0,25.0,27.0,57.0,30.0,9.0,18.0,31.0,14.0,7.0,32.0,37.0,51.0,23.0,33.0,42.0,39.0,41.0,7.0,9.0,22.0,30.0,22.0,39.0,30.0,7.0,31.0,28.0
14,P,2015000167923,9,03,11611,4,53,1035988,12.0,20.0,1.0,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,1,2,2,2,0.0,5.0,1.0,01,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,14,0.0,2,0.0,0.0,17000.0,30.0,1,1,1,,4,999,999,,2,1,,1,,,1,01,8680,209,124,,,,6,722Z    ,1,,0,4720,4,17000.0,17000.0,053,501.0,11600,053,1,1,3,1,01,001,0,0,0,0,1,0,0,1,0,,,,,412010,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,1,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,3.0,12.0,14.0,5.0,12.0,22.0,4.0,3.0,18.0,12.0,11.0,22.0,11.0,18.0,10.0,12.0,12.0,4.0,3.0,12.0,23.0,10.0,10.0,20.0,10.0,5.0,23.0,20.0,4.0,10.0,10.0,4.0,13.0,3.0,12.0,11.0,13.0,23.0,3.0,14.0,21.0,13.0,9.0,20.0,9.0,3.0,26.0,19.0,3.0,13.0,10.0,3.0,10.0,4.0,11.0,10.0,14.0,23.0,25.0,12.0,3.0,10.0,15.0,4.0,15.0,22.0,4.0,4.0,15.0,12.0,13.0,22.0,9.0,17.0,11.0,14.0,13.0,5.0,20.0
15,P,2015000272644,9,02,11613,4,53,1035988,12.0,21.0,1.0,,1,2,2,2,2,2,,,2,1,,,,,1,2,2,2,2,2,2,0.0,60.0,1.0,01,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,08,0.0,1,0.0,0.0,5000.0,40.0,1,4,,,4,999,999,,2,1,,1,,,1,02,0770,001,149,1200,,,6,23      ,1,,0,6230,,5000.0,5000.0,006,27.0,11600,053,1,2,1,8,67,015,0,0,0,0,1,0,1,0,0,,,,,472031,,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,,1,,1,,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,10.0,21.0,10.0,3.0,12.0,4.0,18.0,9.0,4.0,3.0,13.0,10.0,10.0,12.0,12.0,21.0,10.0,4.0,22.0,3.0,13.0,3.0,15.0,22.0,14.0,21.0,3.0,13.0,20.0,23.0,13.0,13.0,15.0,13.0,13.0,3.0,16.0,19.0,3.0,20.0,17.0,17.0,14.0,6.0,14.0,3.0,20.0,12.0,4.0,5.0,13.0,10.0,14.0,11.0,12.0,23.0,11.0,5.0,18.0,4.0,13.0,4.0,11.0,18.0,10.0,16.0,3.0,12.0,16.0,16.0,14.0,8.0,8.0,14.0,13.0,2.0,14.0,21.0,4.0,19.0
16,P,2015000781393,9,04,11615,4,53,1035988,12.0,21.0,1.0,,1,2,2,2,2,2,,,2,,2,,,,1,1,2,2,2,2,2,0.0,40.0,1.0,01,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,2,0.0,0.0,02,0.0,1,,01,0.0,2,0.0,0.0,1000.0,84.0,1,5,1,,2,050,032,,2,1,,1,,,1,01,4970,090,043,,,,6,4451    ,1,,0,4760,4,1000.0,1000.0,053,501.0,11600,053,1,2,3,1,01,001,0,0,0,0,1,0,0,1,0,,,,,412031,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,,1,,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,13.0,5.0,3.0,14.0,21.0,4.0,22.0,12.0,10.0,13.0,12.0,14.0,11.0,4.0,22.0,13.0,14.0,21.0,12.0,16.0,4.0,12.0,14.0,4.0,12.0,12.0,14.0,4.0,22.0,21.0,22.0,19.0,4.0,11.0,12.0,21.0,3.0,13.0,18.0,4.0,13.0,20.0,19.0,14.0,4.0,23.0,5.0,15.0,13.0,12.0,12.0,13.0,12.0,23.0,3.0,11.0,11.0,3.0,13.0,14.0,19.0,12.0,12.0,20.0,13.0,12.0,13.0,22.0,4.0,4.0,5.0,5.0,21.0,12.0,12.0,3.0,21.0,11.0,3.0
17,P,2015001031058,9,03,11614,4,53,1035988,15.0,21.0,1.0,,4,2,2,2,2,2,,,2,,,,,,2,2,2,1,2,2,2,0.0,15.0,2.0,01,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,07,0.0,1,,14,0.0,1,0.0,0.0,3700.0,21.0,1,5,1,,1,924,995,,2,2,,1,,,1,01,8190,020,004,,,,6,622     ,1,,0,4120,,3700.0,3700.0,053,95.0,11600,053,2,1,2,1,01,001,0,0,0,0,1,0,0,1,0,,,,,353041,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,24.0,17.0,16.0,17.0,25.0,15.0,26.0,5.0,17.0,4.0,13.0,12.0,14.0,4.0,4.0,26.0,14.0,4.0,17.0,23.0,15.0,28.0,26.0,4.0,16.0,5.0,13.0,14.0,4.0,16.0,4.0,26.0,25.0,13.0,18.0,13.0,3.0,17.0,4.0,13.0,4.0,14.0,15.0,16.0,4.0,16.0,4.0,27.0,20.0,23.0,13.0,16.0,15.0,25.0,22.0,5.0,14.0,24.0,17.0,4.0,12.0,4.0,5.0,24.0,14.0,25.0,16.0,17.0,26.0,15.0,25.0,4.0,4.0,15.0,14.0,15.0,22.0,13.0,20.0
18,P,2015001334044,9,07,11611,4,53,1035988,11.0,21.0,5.0,,1,2,2,2,2,2,,,2,2,,,,,1,2,2,2,2,2,2,0.0,20.0,1.0,01,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,10,0.0,1,,01,0.0,1,0.0,0.0,25000.0,40.0,1,1,1,2011.0,1,703,999,8,2,1,,1,,,1,01,3390,188,112,1900,,,6,334M2   ,2,,0,9620,,25000.0,25000.0,206,226.0,11600,053,1,2,4,6,42,010,0,1,0,0,1,0,0,0,0,,,,,537062,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,13.0,20.0,12.0,11.0,3.0,3.0,19.0,15.0,3.0,9.0,18.0,3.0,4.0,12.0,11.0,18.0,9.0,8.0,8.0,13.0,11.0,16.0,14.0,12.0,2.0,4.0,22.0,18.0,3.0,9.0,18.0,3.0,3.0,10.0,11.0,17.0,12.0,12.0,13.0,9.0,9.0,3.0,11.0,10.0,21.0,19.0,4.0,3.0,17.0,12.0,3.0,18.0,22.0,10.0,11.0,2.0,10.0,10.0,8.0,13.0,14.0,4.0,11.0,10.0,21.0,23.0,3.0,3.0,15.0,11.0,3.0,16.0,15.0,14.0,11.0,3.0,11.0,11.0,9.0
19,P,2015000186127,9,03,11614,4,53,1035988,48.0,19.0,1.0,,1,2,2,2,1,2,,,1,,2,,,,2,1,2,2,2,2,2,0.0,7.0,,10,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,15,0.0,2,0.0,0.0,6000.0,22.0,1,4,1,,1,082,999,,1,,,1,,,1,01,8680,197,118,,11600,053,6,722Z    ,1,,0,4030,4,6000.0,6000.0,053,210.0,11600,053,1,2,2,1,01,001,0,0,0,0,1,0,0,1,0,,,,,352021,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,62.0,49.0,30.0,53.0,100.0,14.0,91.0,49.0,11.0,18.0,15.0,42.0,96.0,14.0,42.0,58.0,35.0,46.0,98.0,35.0,57.0,68.0,67.0,15.0,51.0,44.0,39.0,12.0,49.0,53.0,69.0,82.0,73.0,46.0,17.0,76.0,13.0,16.0,37.0,14.0,16.0,50.0,65.0,43.0,12.0,72.0,16.0,44.0,86.0,62.0,62.0,46.0,15.0,75.0,52.0,56.0,52.0,49.0,14.0,64.0,41.0,14.0,14.0,75.0,52.0,62.0,40.0,69.0,42.0,54.0,53.0,15.0,35.0,55.0,73.0,12.0,78.0,84.0,55.0
20,P,2015001188629,9,01,11613,4,53,1035988,46.0,21.0,5.0,,1,2,2,2,2,2,,,2,3,,,,,2,2,2,2,2,2,2,0.0,30.0,,02,1,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,00,0.0,1,,13,0.0,1,0.0,0.0,18000.0,40.0,1,4,1,2012.0,1,223,999,8,2,,,1,,,2,08,7770,082,037,1200,11600,053,6,56173   ,2,,0,4250,,18000.0,18000.0,314,146.0,11600,053,2,2,1,2,02,002,0,0,1,0,1,0,0,0,0,,,,,373010,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,42.0,42.0,44.0,44.0,53.0,66.0,65.0,81.0,36.0,15.0,43.0,73.0,46.0,47.0,80.0,40.0,15.0,15.0,15.0,15.0,38.0,59.0,51.0,53.0,49.0,74.0,78.0,78.0,54.0,15.0,51.0,105.0,52.0,46.0,69.0,57.0,11.0,14.0,14.0,19.0,37.0,59.0,61.0,54.0,53.0,74.0,77.0,83.0,59.0,16.0,37.0,96.0,40.0,45.0,85.0,41.0,18.0,12.0,15.0,15.0,49.0,43.0,40.0,39.0,39.0,78.0,81.0,63.0,35.0,16.0,35.0,51.0,55.0,53.0,62.0,59.0,13.0,16.0,12.0
21,P,2016000054450,9,03,11615,4,53,1029257,71.0,20.0,5.0,,1,2,2,2,2,2,,,2,1,,,,,2,2,2,2,2,2,2,0.0,20.0,1.0,01,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,14,0.0,1,0.0,0.0,18200.0,32.0,1,1,1,2005.0,1,210,999,7,2,1,,1,,,2,02,7770,083,040,1200,,,6,56173   ,2,,0,9130,,18200.0,18200.0,303,177.0,11600,053,2,2,1,8,67,015,0,0,0,0,1,0,1,0,0,,,,,533030,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,71.0,60.0,67.0,109.0,63.0,120.0,60.0,66.0,133.0,54.0,21.0,112.0,74.0,29.0,60.0,79.0,21.0,68.0,118.0,122.0,63.0,68.0,122.0,30.0,65.0,20.0,88.0,62.0,23.0,71.0,89.0,32.0,32.0,73.0,73.0,81.0,116.0,54.0,25.0,26.0,71.0,87.0,89.0,134.0,69.0,129.0,64.0,73.0,93.0,77.0,30.0,102.0,96.0,26.0,67.0,80.0,20.0,62.0,91.0,141.0,74.0,77.0,71.0,21.0,64.0,24.0,68.0,75.0,32.0,65.0,80.0,24.0,21.0,110.0,77.0,74.0,112.0,60.0,23.0
22,P,2016000516213,9,05,11614,4,53,1029257,4.0,20.0,5.0,,1,2,2,2,2,2,,,2,,2,,,,2,2,2,1,2,2,2,0.0,18.0,1.0,01,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,10,0.0,1,,15,0.0,2,0.0,0.0,4000.0,23.0,1,6,1,1998.0,1,712,999,6,2,1,,1,,,1,01,8470,082,040,,11600,053,6,6244    ,2,,0,2300,4,4000.0,4000.0,218,261.0,11600,053,2,1,3,1,01,001,0,0,0,0,1,0,0,1,0,,,,,252010,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,3.0,3.0,1.0,4.0,6.0,1.0,1.0,7.0,3.0,5.0,6.0,5.0,7.0,3.0,4.0,3.0,1.0,8.0,4.0,2.0,3.0,3.0,2.0,3.0,6.0,0.0,1.0,5.0,4.0,4.0,7.0,4.0,7.0,4.0,4.0,4.0,1.0,2.0,4.0,7.0,3.0,4.0,7.0,3.0,2.0,5.0,6.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,3.0,8.0,1.0,4.0,6.0,4.0,4.0,7.0,3.0,0.0,7.0,6.0,1.0,4.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,5.0,6.0
23,P,2016000218513,9,03,11613,4,53,1029257,34.0,21.0,5.0,,1,2,2,2,2,2,,,2,1,2,,,,1,2,2,2,2,2,2,0.0,5.0,,10,1,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,12,0.0,2,0.0,0.0,14800.0,30.0,1,1,1,2002.0,1,210,999,7,2,,,1,,,1,02,4970,063,023,1200,11600,053,6,4451    ,2,,0,4030,1,14800.0,14800.0,303,219.0,11600,053,1,2,4,8,67,015,0,0,0,0,1,0,1,0,0,,,1,3,352021,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,36.0,33.0,33.0,64.0,23.0,11.0,28.0,61.0,48.0,34.0,29.0,54.0,8.0,34.0,7.0,11.0,33.0,11.0,31.0,67.0,40.0,43.0,38.0,53.0,24.0,14.0,29.0,51.0,41.0,29.0,37.0,53.0,10.0,35.0,13.0,10.0,38.0,13.0,24.0,48.0,24.0,38.0,52.0,50.0,49.0,11.0,36.0,52.0,62.0,41.0,26.0,57.0,11.0,29.0,13.0,12.0,45.0,6.0,32.0,53.0,32.0,27.0,36.0,55.0,28.0,8.0,40.0,52.0,48.0,46.0,23.0,49.0,11.0,35.0,11.0,10.0,31.0,11.0,33.0
24,P,2016000379768,9,05,11614,4,53,1029257,8.0,19.0,1.0,,1,2,2,2,2,2,,,2,1,2,,,,2,2,2,1,2,2,2,0.0,30.0,2.0,01,1,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,13,0.0,2,0.0,0.0,1500.0,36.0,1,6,,,4,999,999,,2,2,,1,,,1,01,8370,007,001,1960,11600,053,6,6241    ,1,,0,4610,4,1500.0,1500.0,053,463.0,11500,053,2,1,3,6,57,009,0,1,0,0,1,0,0,0,0,,,,,399021,,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,,1,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,9.0,10.0,8.0,16.0,10.0,3.0,2.0,3.0,8.0,18.0,5.0,10.0,3.0,11.0,23.0,9.0,11.0,2.0,5.0,11.0,5.0,11.0,8.0,1.0,9.0,18.0,15.0,12.0,8.0,12.0,7.0,10.0,6.0,3.0,2.0,2.0,12.0,14.0,5.0,9.0,5.0,9.0,8.0,3.0,8.0,13.0,12.0,10.0,8.0,15.0,8.0,6.0,9.0,3.0,3.0,2.0,14.0,12.0,7.0,2.0,15.0,10.0,10.0,22.0,9.0,2.0,2.0,2.0,11.0,10.0,8.0,6.0,5.0,14.0,16.0,10.0,10.0,2.0,8.0,2.0
25,P,2016000539863,9,03,11611,4,53,1029257,21.0,21.0,1.0,,1,2,1,2,2,2,,,2,,,,,,2,2,2,2,2,2,2,0.0,30.0,2.0,01,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,15,0.0,1,0.0,0.0,7000.0,32.0,1,5,1,,2,050,022,,1,2,,1,,,2,01,5380,118,073,,,,6,45211   ,1,,0,5620,,7000.0,7000.0,053,278.0,11600,053,2,2,1,1,01,001,0,0,0,0,1,0,0,1,0,,,,,435081,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,19.0,21.0,24.0,35.0,38.0,29.0,24.0,7.0,20.0,31.0,24.0,17.0,33.0,26.0,7.0,6.0,5.0,19.0,6.0,21.0,22.0,16.0,17.0,30.0,33.0,34.0,20.0,7.0,31.0,46.0,20.0,22.0,39.0,24.0,5.0,6.0,7.0,18.0,6.0,19.0,21.0,24.0,21.0,30.0,32.0,33.0,29.0,8.0,19.0,29.0,26.0,20.0,31.0,21.0,7.0,6.0,6.0,19.0,4.0,21.0,16.0,17.0,24.0,37.0,36.0,40.0,20.0,6.0,20.0,33.0,22.0,23.0,38.0,24.0,6.0,6.0,6.0,25.0,6.0
