,rt,serialno,division,sporder,puma,region,st,adjinc,pwgtp,agep,cit,citwp,cow,ddrs,dear,deye,dout,dphy,drat,dratx,drem,eng,fer,gcl,gcm,gcr,hins1,hins2,hins3,hins4,hins5,hins6,hins7,intp,jwmnp,jwrip,jwtr,lanx,mar,marhd,marhm,marht,marhw,marhyp,mig,mil,mlpa,mlpb,mlpcd,mlpe,mlpfg,mlph,mlpi,mlpj,mlpk,nwab,nwav,nwla,nwlk,nwre,oip,pap,relp,retp,sch,schg,schl,semp,sex,ssip,ssp,wagp,wkhp,wkl,wkw,wrk,yoep,anc,anc1p,anc2p,decade,dis,drivesp,esp,esr,fod1p,fod2p,hicov,hisp,indp,jwap,jwdp,lanp,migpuma,migsp,msp,naicsp,nativity,nop,oc,occp,paoc,pernp,pincp,pobp,povpip,powpuma,powsp,privcov,pubcov,qtrbir,rac1p,rac2p,rac3p,racaian,racasn,racblk,racnh,racnum,racpi,racsor,racwht,rc,sciengp,sciengrlp,sfn,sfr,socp,vps,waob,fagep,fancp,fcitp,fcitwp,fcowp,fddrsp,fdearp,fdeyep,fdisp,fdoutp,fdphyp,fdratp,fdratxp,fdremp,fengp,fesrp,fferp,ffodp,fgclp,fgcmp,fgcrp,fhicovp,fhins1p,fhins2p,fhins3c,fhins3p,fhins4c,fhins4p,fhins5c,fhins5p,fhins6p,fhins7p,fhisp,findp,fintp,fjwdp,fjwmnp,fjwrip,fjwtrp,flanp,flanxp,fmarp,fmarhdp,fmarhmp,fmarhtp,fmarhwp,fmarhyp,fmigp,fmigsp,fmilpp,fmilsp,foccp,foip,fpap,fpernp,fpincp,fpobp,fpowsp,fprivcovp,fpubcovp,fracp,frelp,fretp,fschgp,fschlp,fschp,fsemp,fsexp,fssip,fssp,fwagp,fwkhp,fwklp,fwkwp,fwrkp,fyoep,pwgtp1,pwgtp2,pwgtp3,pwgtp4,pwgtp5,pwgtp6,pwgtp7,pwgtp8,pwgtp9,pwgtp10,pwgtp11,pwgtp12,pwgtp13,pwgtp14,pwgtp15,pwgtp16,pwgtp17,pwgtp18,pwgtp19,pwgtp20,pwgtp21,pwgtp22,pwgtp23,pwgtp24,pwgtp25,pwgtp26,pwgtp27,pwgtp28,pwgtp29,pwgtp30,pwgtp31,pwgtp32,pwgtp33,pwgtp34,pwgtp35,pwgtp36,pwgtp37,pwgtp38,pwgtp39,pwgtp40,pwgtp41,pwgtp42,pwgtp43,pwgtp44,pwgtp45,pwgtp46,pwgtp47,pwgtp48,pwgtp49,pwgtp50,pwgtp51,pwgtp52,pwgtp53,pwgtp54,pwgtp55,pwgtp56,pwgtp57,pwgtp58,pwgtp59,pwgtp60,pwgtp61,pwgtp62,pwgtp63,pwgtp64,pwgtp65,pwgtp66,pwgtp67,pwgtp68,pwgtp69,pwgtp70,pwgtp71,pwgtp72,pwgtp73,pwgtp74,pwgtp75,pwgtp76,pwgtp77,pwgtp78,pwgtp79,pwgtp80
10,P,2013000406245,9,05,11614,4,53,1061971,2.0,22.0,1.0,,4,2,2,2,2,2,,,2,,2,,,,2,2,2,1,2,2,1,0.0,,,,2,1,2,2,1,2,2011.0,3,4,,,,,,,,,,2,5,2,2,3,3400.0,0.0,09,0.0,1,,17,0.0,2,0.0,0.0,0.0,,2,,2,,1,917,999,,2,,,6,,,1,01,8390,,,,10400,053,2,6243    ,1,,0,5400,4,0.0,3400.0,053,27.0,,,2,1,1,3,27,003,1,0,0,0,1,0,0,0,0,,,,,434171,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1.0,2.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,6.0,0.0,2.0,4.0,1.0,3.0,1.0,2.0,3.0,3.0,6.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,6.0,3.0,1.0,2.0,1.0,2.0,0.0,4.0
11,P,2013000564016,9,04,11615,4,53,1061971,20.0,24.0,1.0,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0.0,,,,2,5,,,,,,1,4,,,,,,,,,,2,1,2,1,3,0.0,0.0,02,0.0,1,,19,0.0,2,0.0,0.0,1300.0,10.0,1,6,2,,2,050,051,,2,,,3,,,1,01,7860,,,,,,6,6111    ,1,,0,2320,4,1300.0,1300.0,053,501.0,,,1,2,4,1,01,001,0,0,0,0,1,0,0,1,0,,,,,252030,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.0,19.0,6.0,6.0,22.0,35.0,6.0,36.0,18.0,17.0,19.0,18.0,23.0,17.0,6.0,34.0,18.0,20.0,30.0,19.0,24.0,6.0,16.0,23.0,6.0,20.0,19.0,22.0,6.0,32.0,33.0,37.0,34.0,6.0,20.0,20.0,31.0,6.0,18.0,32.0,6.0,19.0,32.0,27.0,21.0,6.0,37.0,7.0,20.0,20.0,20.0,21.0,22.0,20.0,31.0,5.0,17.0,18.0,5.0,19.0,23.0,34.0,21.0,19.0,31.0,19.0,20.0,20.0,33.0,6.0,7.0,5.0,7.0,32.0,22.0,20.0,6.0,32.0,19.0,7.0
12,P,2013000464262,9,04,11612,4,53,1061971,22.0,22.0,5.0,,1,2,2,2,2,2,,,2,,,,,,2,2,2,2,2,2,2,0.0,,,,2,5,,,,,,1,4,,,,,,,,,,2,1,2,1,3,0.0,0.0,05,0.0,1,,16,0.0,1,0.0,0.0,23500.0,40.0,1,4,2,1999.0,1,171,999,6,2,,,3,,,2,01,6070,,,,,,6,481     ,2,,0,4530,,23500.0,23500.0,164,501.0,,,2,2,3,1,01,001,0,0,0,0,1,0,0,1,0,,,,,396010,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,21.0,7.0,22.0,33.0,25.0,32.0,7.0,18.0,34.0,38.0,24.0,22.0,24.0,22.0,22.0,5.0,24.0,35.0,37.0,35.0,22.0,39.0,23.0,7.0,23.0,6.0,39.0,25.0,4.0,6.0,27.0,17.0,24.0,20.0,22.0,32.0,20.0,8.0,38.0,28.0,24.0,42.0,24.0,7.0,19.0,6.0,33.0,24.0,7.0,7.0,20.0,23.0,19.0,19.0,25.0,40.0,23.0,6.0,5.0,6.0,21.0,7.0,26.0,35.0,22.0,38.0,5.0,25.0,49.0,37.0,24.0,22.0,21.0,19.0,18.0,7.0,21.0,36.0,7.0
13,P,2013000475397,9,03,11611,4,53,1061971,15.0,23.0,1.0,,1,2,2,2,1,2,,,1,,2,,,,2,2,2,1,2,2,2,0.0,,,,2,5,,,,,,3,4,,,,,,,,,,2,5,2,2,3,0.0,2400.0,12,0.0,1,,16,0.0,2,0.0,0.0,0.0,,2,,2,,2,050,032,,1,,,6,,,1,01,8590,,,,11600,053,6,713Z    ,1,,0,4220,4,0.0,2400.0,004,19.0,,,2,1,4,1,01,001,0,0,0,0,1,0,0,1,0,,,,,37201X,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,4.0,21.0,19.0,19.0,16.0,24.0,14.0,5.0,13.0,23.0,23.0,14.0,14.0,23.0,4.0,14.0,4.0,5.0,14.0,14.0,4.0,23.0,13.0,15.0,15.0,26.0,14.0,4.0,14.0,22.0,23.0,17.0,17.0,28.0,4.0,14.0,5.0,4.0,15.0,15.0,4.0,27.0,11.0,14.0,11.0,26.0,17.0,4.0,15.0,25.0,20.0,17.0,16.0,28.0,4.0,12.0,5.0,5.0,17.0,13.0,3.0,21.0,18.0,16.0,19.0,28.0,13.0,4.0,12.0,23.0,21.0,14.0,12.0,20.0,4.0,17.0,5.0,5.0,17.0
14,P,2013000640932,9,05,11611,4,53,1061971,23.0,23.0,5.0,,1,2,2,2,2,2,,,2,1,2,,,,2,2,2,2,2,2,2,0.0,,,,1,5,,,,,,3,4,,,,,,,,,,3,1,1,1,2,0.0,0.0,13,0.0,1,,13,0.0,2,0.0,0.0,12500.0,30.0,1,3,2,2008.0,1,607,999,7,2,,,3,,,2,01,8660,,,1500,11600,053,6,7211    ,2,,0,4230,4,12500.0,12500.0,203,104.0,,,2,2,4,6,40,010,0,1,0,0,1,0,0,0,0,,,,,372012,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,35.0,21.0,24.0,16.0,22.0,51.0,24.0,22.0,10.0,7.0,38.0,39.0,8.0,23.0,49.0,10.0,6.0,25.0,25.0,24.0,7.0,23.0,30.0,23.0,21.0,9.0,26.0,22.0,34.0,38.0,7.0,5.0,45.0,28.0,7.0,52.0,41.0,21.0,29.0,24.0,6.0,25.0,21.0,24.0,26.0,7.0,21.0,24.0,44.0,33.0,7.0,9.0,44.0,28.0,9.0,41.0,35.0,21.0,25.0,23.0,48.0,21.0,18.0,29.0,26.0,42.0,18.0,23.0,8.0,5.0,38.0,49.0,9.0,33.0,39.0,7.0,8.0,27.0,29.0
15,P,2013000584676,9,03,11613,4,53,1061971,28.0,24.0,1.0,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0.0,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0.0,0.0,02,0.0,1,,18,0.0,1,0.0,0.0,0.0,,2,,2,,2,022,088,,2,,,6,,,1,01,5380,,,,,,6,45211   ,1,,0,5620,,0.0,0.0,053,494.0,,,1,2,2,1,01,001,0,0,0,0,1,0,0,1,0,,,,,435081,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,30.0,48.0,9.0,42.0,24.0,8.0,9.0,7.0,26.0,52.0,8.0,26.0,28.0,27.0,29.0,51.0,45.0,25.0,28.0,24.0,23.0,42.0,8.0,47.0,24.0,7.0,7.0,8.0,27.0,48.0,8.0,34.0,30.0,24.0,28.0,47.0,48.0,33.0,28.0,35.0,25.0,54.0,8.0,40.0,26.0,8.0,8.0,8.0,31.0,39.0,9.0,28.0,26.0,27.0,25.0,47.0,40.0,32.0,28.0,29.0,26.0,45.0,7.0,39.0,27.0,8.0,9.0,7.0,26.0,52.0,7.0,27.0,30.0,21.0,27.0,45.0,43.0,32.0,27.0
16,P,2013000961902,9,01,11611,4,53,1061971,22.0,23.0,1.0,,,2,2,2,2,2,,,2,,,,,,1,1,2,2,2,2,2,0.0,,,,2,1,2,2,1,2,2010.0,3,4,,,,,,,,,,2,3,2,2,2,0.0,0.0,16,0.0,1,,17,0.0,1,0.0,0.0,0.0,,3,,2,,1,902,999,,2,,,6,,,1,01,,,,,03700,006,2,,1,,0,,,0.0,0.0,006,,,,1,2,1,2,02,002,0,0,1,0,1,0,0,0,0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,40.0,23.0,22.0,40.0,22.0,3.0,3.0,4.0,22.0,22.0,24.0,20.0,21.0,40.0,41.0,39.0,22.0,4.0,22.0,4.0,41.0,21.0,21.0,39.0,22.0,4.0,3.0,3.0,23.0,21.0,21.0,24.0,23.0,41.0,40.0,42.0,21.0,4.0,23.0,4.0,41.0,24.0,22.0,41.0,21.0,3.0,4.0,4.0,22.0,22.0,21.0,21.0,21.0,43.0,43.0,39.0,22.0,3.0,21.0,3.0,39.0,23.0,23.0,42.0,22.0,3.0,3.0,3.0,21.0,23.0,23.0,23.0,22.0,38.0,40.0,40.0,23.0,3.0,22.0,3.0
17,P,2013000697580,9,02,11610,4,53,1061971,13.0,24.0,5.0,,,2,2,2,2,2,,,2,2,2,,,,1,2,2,2,2,2,2,0.0,,,,1,1,2,2,1,2,2010.0,1,4,,,,,,,,,,2,5,2,2,3,0.0,0.0,01,0.0,1,,21,0.0,2,0.0,0.0,0.0,,3,,2,2011.0,1,615,999,8,2,,,6,5003,,1,01,,,,1765,,,1,,2,,0,,4,0.0,0.0,210,422.0,,,1,2,3,6,38,004,0,1,0,0,1,0,0,0,0,1,2,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,22.0,11.0,8.0,3.0,19.0,14.0,15.0,19.0,15.0,13.0,18.0,13.0,11.0,11.0,21.0,4.0,4.0,5.0,23.0,11.0,16.0,19.0,4.0,12.0,10.0,4.0,4.0,11.0,16.0,15.0,13.0,4.0,24.0,3.0,13.0,11.0,13.0,12.0,12.0,24.0,4.0,12.0,14.0,22.0,3.0,14.0,16.0,3.0,13.0,11.0,4.0,9.0,13.0,15.0,4.0,22.0,19.0,21.0,4.0,11.0,10.0,5.0,19.0,16.0,13.0,21.0,22.0,10.0,3.0,4.0,13.0,21.0,3.0,23.0,14.0,14.0,13.0,13.0,18.0
18,P,2013000705042,9,03,11615,4,53,1061971,17.0,22.0,1.0,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0.0,,,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,16,0.0,2,0.0,0.0,0.0,,2,,,,4,999,999,,2,,,6,,,1,01,5170,,,,,,6,4481    ,1,,0,5620,4,0.0,0.0,053,501.0,,,1,2,4,1,01,001,0,0,0,0,1,0,0,1,0,,,,,435081,,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,,1,,1,,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,31.0,16.0,5.0,28.0,5.0,18.0,18.0,16.0,18.0,15.0,15.0,30.0,6.0,14.0,19.0,6.0,5.0,19.0,29.0,18.0,18.0,5.0,15.0,17.0,19.0,5.0,28.0,30.0,32.0,26.0,5.0,20.0,15.0,29.0,5.0,16.0,17.0,5.0,17.0,5.0,5.0,17.0,31.0,4.0,28.0,16.0,19.0,21.0,18.0,18.0,17.0,4.0,32.0,17.0,17.0,26.0,27.0,15.0,4.0,16.0,21.0,30.0,18.0,18.0,13.0,29.0,5.0,6.0,4.0,5.0,32.0,15.0,21.0,4.0,30.0,17.0,18.0,29.0,14.0,31.0
19,P,2013000766280,9,01,11611,4,53,1061971,63.0,23.0,1.0,,,2,2,2,1,2,,,1,,2,,,,2,2,2,1,2,2,2,0.0,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0.0,6400.0,00,0.0,1,,15,0.0,2,5600.0,0.0,0.0,,3,,2,,4,999,999,,1,,,6,,,1,01,,,,,,,6,,1,,0,,1,0.0,12000.0,053,75.0,,,2,1,3,9,68,016,0,0,1,0,2,0,0,1,0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,54.0,51.0,83.0,100.0,111.0,69.0,104.0,18.0,85.0,19.0,83.0,23.0,18.0,60.0,64.0,87.0,60.0,53.0,71.0,53.0,111.0,14.0,22.0,70.0,75.0,113.0,85.0,90.0,53.0,67.0,115.0,55.0,71.0,18.0,24.0,108.0,98.0,14.0,109.0,22.0,73.0,64.0,61.0,108.0,91.0,43.0,137.0,20.0,107.0,15.0,64.0,18.0,24.0,57.0,54.0,61.0,70.0,75.0,73.0,57.0,99.0,25.0,20.0,46.0,60.0,95.0,69.0,54.0,88.0,67.0,150.0,85.0,56.0,24.0,17.0,111.0,95.0,22.0,137.0
20,P,2013000926030,9,01,11613,4,53,1061971,5.0,22.0,1.0,,1,2,2,2,1,2,,,2,,2,,,,2,2,2,2,2,2,2,0.0,,,,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,16,0.0,1,,17,0.0,2,0.0,0.0,0.0,,2,,,,2,050,032,,1,,,6,,,2,01,8680,,,,11600,053,6,722Z    ,1,,0,4110,,0.0,0.0,004,,,,2,2,1,1,01,001,0,0,0,0,1,0,0,1,0,,,,,353031,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,6.0,5.0,1.0,6.0,5.0,9.0,10.0,1.0,1.0,10.0,6.0,1.0,9.0,9.0,5.0,5.0,1.0,5.0,6.0,5.0,4.0,5.0,9.0,5.0,5.0,1.0,1.0,9.0,10.0,1.0,5.0,10.0,1.0,0.0,5.0,6.0,10.0,7.0,6.0,5.0,6.0,5.0,0.0,5.0,6.0,10.0,9.0,0.0,0.0,10.0,5.0,1.0,10.0,10.0,5.0,5.0,1.0,5.0,5.0,5.0,6.0,6.0,9.0,5.0,5.0,0.0,1.0,9.0,9.0,1.0,6.0,8.0,1.0,1.0,5.0,5.0,11.0,5.0,5.0
21,P,2013000941965,9,03,11612,4,53,1061971,37.0,24.0,1.0,,,2,2,2,2,2,,,2,1,,,,,2,2,2,2,2,2,2,0.0,,,,1,5,,,,,,3,4,,,,,,,,,,2,5,2,2,3,0.0,0.0,02,0.0,1,,16,0.0,1,0.0,0.0,0.0,,3,,2,,1,211,999,,2,,,6,,,2,02,,,,1200,11500,053,6,,1,,0,,,0.0,0.0,053,239.0,,,2,2,2,1,01,001,0,0,0,0,1,0,0,1,0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,35.0,10.0,81.0,37.0,57.0,61.0,33.0,56.0,15.0,54.0,36.0,44.0,12.0,27.0,67.0,34.0,10.0,14.0,32.0,32.0,35.0,13.0,73.0,41.0,57.0,47.0,47.0,65.0,11.0,36.0,34.0,42.0,13.0,40.0,57.0,41.0,11.0,10.0,57.0,36.0,36.0,12.0,47.0,35.0,55.0,52.0,50.0,57.0,10.0,55.0,41.0,28.0,8.0,38.0,72.0,43.0,11.0,10.0,50.0,28.0,43.0,10.0,76.0,45.0,57.0,62.0,44.0,72.0,9.0,40.0,50.0,35.0,9.0,23.0,65.0,49.0,12.0,11.0,27.0
22,P,2013000795240,9,05,11611,4,53,1061971,26.0,23.0,1.0,,,2,2,2,2,2,,,2,,1,,,,2,2,2,2,2,2,2,0.0,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0.0,0.0,13,0.0,1,,14,0.0,2,0.0,0.0,0.0,,3,,2,,1,211,999,,2,,,6,,,2,02,,,,,,,6,,1,,0,,4,0.0,0.0,053,0.0,,,2,2,3,1,01,001,0,0,0,0,1,0,0,1,0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,43.0,9.0,39.0,20.0,35.0,7.0,11.0,6.0,19.0,27.0,38.0,7.0,30.0,37.0,25.0,31.0,27.0,22.0,8.0,23.0,22.0,38.0,25.0,44.0,9.0,33.0,24.0,23.0,34.0,7.0,30.0,32.0,33.0,26.0,55.0,45.0,9.0,10.0,24.0,7.0,7.0,46.0,10.0,30.0,33.0,34.0,43.0,32.0,19.0,23.0,10.0,51.0,27.0,7.0,22.0,30.0,44.0,24.0,33.0,18.0,31.0,27.0,23.0,9.0,36.0,34.0,22.0,24.0,9.0,41.0,37.0,18.0,11.0,34.0,9.0,7.0,46.0,54.0,34.0
23,P,2013000798706,9,03,11613,4,53,1061971,45.0,22.0,1.0,,6,2,2,2,2,2,,,2,,,,,,2,2,2,2,2,2,2,0.0,,,,2,5,,,,,,3,4,,,,,,,,,,2,1,2,1,3,0.0,0.0,13,0.0,1,,19,5000.0,1,0.0,0.0,0.0,30.0,1,5,2,,2,290,902,,2,,,3,,,2,01,8970,,,,11600,053,6,812111  ,1,,0,4500,,5000.0,5000.0,053,41.0,,,2,2,4,9,68,016,0,0,1,0,2,0,0,1,0,,,,,395011,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,41.0,15.0,43.0,71.0,11.0,15.0,62.0,45.0,41.0,91.0,47.0,61.0,47.0,65.0,51.0,16.0,49.0,14.0,14.0,61.0,54.0,67.0,60.0,13.0,72.0,67.0,12.0,52.0,43.0,13.0,40.0,10.0,44.0,48.0,47.0,85.0,45.0,91.0,15.0,43.0,62.0,53.0,45.0,12.0,80.0,78.0,16.0,39.0,40.0,12.0,57.0,14.0,54.0,54.0,39.0,78.0,51.0,61.0,106.0,43.0,48.0,12.0,45.0,75.0,10.0,15.0,89.0,31.0,41.0,70.0,47.0,81.0,48.0,52.0,47.0,14.0,51.0,13.0,72.0
24,P,2013000950917,9,02,11613,4,53,1061971,17.0,24.0,1.0,,2,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0.0,,,,2,5,,,,,,1,4,,,,,,,,,,2,1,2,1,3,1500.0,0.0,02,0.0,1,,18,0.0,1,0.0,0.0,12700.0,40.0,1,4,2,,2,032,082,,2,,,3,,,1,01,8090,,,,,,6,6214    ,1,,0,3655,,12700.0,14200.0,053,495.0,,,1,2,1,1,01,001,0,0,0,0,1,0,0,1,0,,,,,31909X,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,19.0,18.0,19.0,27.0,5.0,17.0,20.0,25.0,16.0,33.0,29.0,5.0,6.0,17.0,18.0,19.0,17.0,26.0,31.0,27.0,15.0,16.0,17.0,5.0,24.0,15.0,16.0,5.0,17.0,5.0,5.0,37.0,33.0,15.0,17.0,17.0,18.0,7.0,31.0,38.0,16.0,20.0,18.0,5.0,29.0,17.0,18.0,5.0,20.0,4.0,5.0,30.0,29.0,17.0,17.0,17.0,15.0,6.0,5.0,5.0,17.0,17.0,17.0,25.0,6.0,19.0,20.0,29.0,17.0,34.0,28.0,5.0,6.0,14.0,17.0,16.0,16.0,35.0,5.0
25,P,2013000960556,9,03,11611,4,53,1061971,23.0,22.0,5.0,,1,2,2,2,2,2,,,2,3,1,,,,2,2,2,1,2,2,2,0.0,,,,1,5,,,,,,2,4,,,,,,,,,,2,5,2,2,3,0.0,0.0,13,0.0,1,,19,0.0,2,0.0,0.0,1800.0,48.0,1,6,2,2012.0,1,212,999,8,2,,,6,,,1,02,4770,,,1200,00001,303,6,442     ,2,,0,4720,4,1800.0,1800.0,303,14.0,,,2,1,2,9,68,016,0,0,1,0,2,0,0,1,0,,,,,412010,,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,23.0,23.0,18.0,21.0,8.0,20.0,31.0,35.0,35.0,8.0,6.0,37.0,23.0,6.0,40.0,36.0,22.0,21.0,29.0,6.0,23.0,31.0,23.0,23.0,7.0,25.0,24.0,30.0,32.0,6.0,8.0,60.0,19.0,6.0,43.0,40.0,22.0,24.0,23.0,7.0,20.0,21.0,29.0,31.0,6.0,20.0,23.0,34.0,37.0,7.0,7.0,45.0,20.0,7.0,34.0,37.0,39.0,21.0,20.0,7.0,27.0,21.0,21.0,28.0,6.0,26.0,23.0,37.0,44.0,7.0,8.0,32.0,30.0,8.0,38.0,34.0,21.0,24.0,25.0
26,P,2013001096015,9,02,11615,4,53,1061971,18.0,22.0,1.0,,1,2,2,2,2,2,,,2,,2,,,,2,2,2,2,2,2,2,0.0,,,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,12,0.0,1,,16,0.0,2,0.0,0.0,2000.0,20.0,1,3,,,4,999,999,,2,,,3,,,2,01,5390,,,,,,6,4529    ,1,,0,4720,4,2000.0,2000.0,053,16.0,,,2,2,4,1,01,001,0,0,0,0,1,0,0,1,0,,,,,412010,,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,,1,,1,,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,6.0,17.0,7.0,19.0,5.0,19.0,18.0,19.0,18.0,5.0,4.0,18.0,21.0,4.0,19.0,19.0,5.0,6.0,6.0,19.0,20.0,27.0,16.0,32.0,20.0,31.0,30.0,35.0,32.0,16.0,17.0,33.0,28.0,18.0,31.0,29.0,17.0,18.0,16.0,28.0,31.0,17.0,30.0,16.0,31.0,17.0,20.0,21.0,21.0,33.0,31.0,18.0,19.0,32.0,17.0,16.0,29.0,27.0,28.0,18.0,20.0,5.0,18.0,5.0,15.0,5.0,5.0,5.0,6.0,19.0,19.0,5.0,6.0,17.0,6.0,5.0,19.0,18.0,16.0,6.0
