,rt,serialno,division,sporder,puma,region,st,adjinc,pwgtp,agep,cit,citwp,cow,ddrs,dear,deye,dout,dphy,drat,dratx,drem,eng,fer,gcl,gcm,gcr,hins1,hins2,hins3,hins4,hins5,hins6,hins7,intp,jwmnp,jwrip,jwtr,lanx,mar,marhd,marhm,marht,marhw,marhyp,mig,mil,mlpa,mlpb,mlpcd,mlpe,mlpfg,mlph,mlpi,mlpj,mlpk,nwab,nwav,nwla,nwlk,nwre,oip,pap,relp,retp,sch,schg,schl,semp,sex,ssip,ssp,wagp,wkhp,wkl,wkw,wrk,yoep,anc,anc1p,anc2p,decade,dis,drivesp,esp,esr,fod1p,fod2p,hicov,hisp,indp,jwap,jwdp,lanp,migpuma,migsp,msp,naicsp,nativity,nop,oc,occp,paoc,pernp,pincp,pobp,povpip,powpuma,powsp,privcov,pubcov,qtrbir,rac1p,rac2p,rac3p,racaian,racasn,racblk,racnh,racnum,racpi,racsor,racwht,rc,sciengp,sciengrlp,sfn,sfr,socp,vps,waob,fagep,fancp,fcitp,fcitwp,fcowp,fddrsp,fdearp,fdeyep,fdisp,fdoutp,fdphyp,fdratp,fdratxp,fdremp,fengp,fesrp,fferp,ffodp,fgclp,fgcmp,fgcrp,fhicovp,fhins1p,fhins2p,fhins3c,fhins3p,fhins4c,fhins4p,fhins5c,fhins5p,fhins6p,fhins7p,fhisp,findp,fintp,fjwdp,fjwmnp,fjwrip,fjwtrp,flanp,flanxp,fmarp,fmarhdp,fmarhmp,fmarhtp,fmarhwp,fmarhyp,fmigp,fmigsp,fmilpp,fmilsp,foccp,foip,fpap,fpernp,fpincp,fpobp,fpowsp,fprivcovp,fpubcovp,fracp,frelp,fretp,fschgp,fschlp,fschp,fsemp,fsexp,fssip,fssp,fwagp,fwkhp,fwklp,fwkwp,fwrkp,fyoep,pwgtp1,pwgtp2,pwgtp3,pwgtp4,pwgtp5,pwgtp6,pwgtp7,pwgtp8,pwgtp9,pwgtp10,pwgtp11,pwgtp12,pwgtp13,pwgtp14,pwgtp15,pwgtp16,pwgtp17,pwgtp18,pwgtp19,pwgtp20,pwgtp21,pwgtp22,pwgtp23,pwgtp24,pwgtp25,pwgtp26,pwgtp27,pwgtp28,pwgtp29,pwgtp30,pwgtp31,pwgtp32,pwgtp33,pwgtp34,pwgtp35,pwgtp36,pwgtp37,pwgtp38,pwgtp39,pwgtp40,pwgtp41,pwgtp42,pwgtp43,pwgtp44,pwgtp45,pwgtp46,pwgtp47,pwgtp48,pwgtp49,pwgtp50,pwgtp51,pwgtp52,pwgtp53,pwgtp54,pwgtp55,pwgtp56,pwgtp57,pwgtp58,pwgtp59,pwgtp60,pwgtp61,pwgtp62,pwgtp63,pwgtp64,pwgtp65,pwgtp66,pwgtp67,pwgtp68,pwgtp69,pwgtp70,pwgtp71,pwgtp72,pwgtp73,pwgtp74,pwgtp75,pwgtp76,pwgtp77,pwgtp78,pwgtp79,pwgtp80
10,P,2014000894223,9,01,11614,4,53,1045195,41.0,24.0,1.0,,1,2,2,2,2,2,,,2,,1,,,,2,2,2,1,2,2,2,0.0,10.0,1.0,01,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,00,0.0,1,,15,0.0,2,0.0,0.0,8000.0,32.0,1,1,1,,4,999,999,,2,1,,1,,,1,01,8680,090,049,,,,6,722Z    ,1,,0,4110,3,8000.0,8000.0,006,33.0,11600,053,2,1,3,1,01,001,0,0,0,0,1,0,0,1,0,,,,,353031,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,41.0,35.0,11.0,61.0,36.0,41.0,37.0,14.0,70.0,46.0,36.0,15.0,42.0,14.0,13.0,61.0,71.0,39.0,39.0,81.0,43.0,42.0,14.0,64.0,57.0,48.0,36.0,10.0,70.0,39.0,39.0,12.0,39.0,16.0,15.0,70.0,80.0,40.0,42.0,12.0,38.0,41.0,73.0,13.0,41.0,37.0,50.0,62.0,11.0,40.0,45.0,65.0,45.0,64.0,70.0,13.0,13.0,47.0,44.0,11.0,43.0,37.0,65.0,14.0,44.0,41.0,35.0,72.0,13.0,41.0,47.0,64.0,39.0,70.0,68.0,14.0,13.0,49.0,39.0,65.0
11,P,2014000025920,9,03,11611,4,53,1045195,54.0,22.0,5.0,,1,2,2,2,2,2,,,2,1,,,,,2,2,2,2,2,2,2,0.0,25.0,1.0,01,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,12,0.0,1,0.0,0.0,17000.0,35.0,1,2,1,2001.0,1,210,999,7,2,1,,1,,,2,02,8680,207,121,1200,,,6,722Z    ,2,,0,4020,,17000.0,17000.0,303,151.0,11600,053,2,2,3,1,01,001,0,0,0,0,1,0,0,1,0,,,,,352010,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,51.0,46.0,49.0,84.0,90.0,59.0,78.0,13.0,120.0,18.0,55.0,16.0,16.0,60.0,65.0,50.0,48.0,57.0,49.0,61.0,82.0,17.0,13.0,46.0,62.0,88.0,48.0,45.0,43.0,62.0,93.0,53.0,49.0,20.0,15.0,83.0,107.0,17.0,14.0,97.0,52.0,41.0,55.0,18.0,14.0,54.0,18.0,82.0,14.0,74.0,54.0,76.0,69.0,55.0,53.0,56.0,59.0,60.0,65.0,56.0,15.0,94.0,73.0,47.0,76.0,17.0,45.0,50.0,50.0,48.0,14.0,60.0,67.0,104.0,105.0,17.0,18.0,83.0,103.0
12,P,2014000206959,9,02,11613,4,53,1045195,20.0,24.0,1.0,,1,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0.0,20.0,1.0,01,2,5,,,,,,1,4,,,,,,,,,,2,1,2,1,3,0.0,0.0,02,0.0,1,,15,0.0,2,0.0,0.0,20000.0,35.0,1,3,1,,2,924,902,,2,1,,1,,,1,01,8470,074,031,,,,6,6244    ,1,,0,4600,4,20000.0,20000.0,053,501.0,11600,053,1,2,2,9,68,016,0,0,1,0,2,0,0,1,0,,,,,399011,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,30.0,4.0,25.0,6.0,5.0,6.0,4.0,19.0,23.0,7.0,7.0,16.0,6.0,7.0,23.0,22.0,24.0,27.0,36.0,19.0,28.0,20.0,26.0,16.0,20.0,21.0,19.0,40.0,35.0,21.0,20.0,34.0,19.0,20.0,41.0,31.0,39.0,32.0,22.0,6.0,20.0,6.0,24.0,4.0,7.0,5.0,6.0,20.0,19.0,5.0,7.0,21.0,7.0,5.0,24.0,19.0,20.0,27.0,35.0,23.0,34.0,20.0,43.0,20.0,23.0,21.0,17.0,25.0,34.0,17.0,14.0,38.0,23.0,21.0,44.0,44.0,29.0,38.0,23.0
13,P,2014000277033,9,01,11611,4,53,1045195,58.0,23.0,5.0,,1,2,2,2,2,2,,,2,3,,,,,2,2,2,2,2,2,2,0.0,15.0,,02,1,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,00,0.0,1,,08,0.0,1,0.0,0.0,15700.0,43.0,1,3,1,2006.0,1,210,999,7,2,,,1,,,2,02,8680,095,053,1200,11600,053,6,722Z    ,2,,0,4140,,15700.0,15700.0,303,96.0,11600,053,2,2,4,1,01,001,0,0,0,0,1,0,0,1,0,,,,,359021,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,17.0,50.0,89.0,88.0,64.0,64.0,49.0,46.0,77.0,19.0,54.0,111.0,17.0,63.0,21.0,55.0,101.0,53.0,95.0,20.0,85.0,72.0,16.0,15.0,69.0,60.0,52.0,50.0,45.0,107.0,59.0,17.0,94.0,65.0,88.0,57.0,21.0,60.0,86.0,19.0,93.0,46.0,18.0,22.0,58.0,61.0,66.0,56.0,54.0,89.0,53.0,15.0,78.0,60.0,94.0,51.0,19.0,65.0,22.0,103.0,15.0,57.0,75.0,90.0,90.0,63.0,47.0,58.0,51.0,14.0,56.0,114.0,22.0,68.0,20.0,56.0,105.0,57.0,21.0
14,P,2014000277033,9,03,11611,4,53,1045195,44.0,22.0,5.0,,1,2,2,2,2,2,,,2,3,2,,,,2,2,2,2,2,2,2,0.0,75.0,,02,1,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,13,0.0,1,,12,0.0,2,0.0,0.0,8000.0,23.0,1,3,1,2008.0,1,210,999,7,2,,,1,,,2,02,8680,202,113,1200,11600,053,6,722Z    ,2,,0,4020,4,8000.0,8000.0,303,65.0,11600,053,2,2,3,1,01,001,0,0,0,0,1,0,0,1,0,,,,,352010,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,14.0,45.0,53.0,65.0,54.0,38.0,50.0,39.0,45.0,11.0,42.0,86.0,12.0,40.0,14.0,44.0,81.0,37.0,90.0,14.0,72.0,71.0,14.0,13.0,45.0,43.0,57.0,38.0,36.0,69.0,39.0,18.0,59.0,40.0,71.0,40.0,13.0,46.0,70.0,11.0,61.0,36.0,15.0,17.0,49.0,44.0,41.0,46.0,52.0,71.0,35.0,13.0,70.0,56.0,68.0,38.0,22.0,37.0,15.0,57.0,13.0,41.0,72.0,76.0,47.0,50.0,37.0,50.0,50.0,13.0,50.0,64.0,15.0,56.0,15.0,36.0,72.0,51.0,19.0
15,P,2013001366508,9,01,11613,4,53,1061971,29.0,24.0,1.0,,1,2,2,2,2,2,,,2,,2,,,,2,2,2,1,2,2,2,0.0,20.0,3.0,01,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,00,0.0,1,,14,0.0,2,0.0,0.0,16200.0,40.0,1,1,1,,1,902,999,,2,3,,1,,,1,01,7590,068,025,,11600,053,6,5614    ,1,,0,5100,4,16200.0,16200.0,022,134.0,11600,053,2,1,4,2,02,002,0,0,1,0,1,0,0,0,0,,,,,433011,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,34.0,41.0,11.0,49.0,20.0,8.0,6.0,7.0,27.0,54.0,10.0,28.0,33.0,33.0,28.0,64.0,56.0,34.0,30.0,31.0,26.0,7.0,42.0,10.0,27.0,43.0,43.0,53.0,30.0,8.0,49.0,28.0,34.0,30.0,39.0,8.0,8.0,30.0,35.0,32.0,32.0,46.0,10.0,46.0,27.0,6.0,11.0,7.0,24.0,34.0,10.0,32.0,35.0,26.0,29.0,52.0,55.0,35.0,36.0,32.0,28.0,9.0,58.0,8.0,35.0,59.0,45.0,38.0,31.0,7.0,40.0,34.0,30.0,32.0,31.0,12.0,7.0,33.0,31.0
16,P,2014000416344,9,04,11611,4,53,1045195,13.0,24.0,1.0,,5,2,2,2,2,2,,2,2,,,,,,2,2,2,1,1,2,2,0.0,10.0,,02,2,5,,,,,,1,1,1,0,0,0,0,0,0,0,0,3,5,3,3,3,0.0,0.0,11,0.0,1,,14,0.0,1,0.0,0.0,15000.0,40.0,1,1,,,4,999,999,,2,,,4,,,1,01,9790,162,100,,,,6,928110P6,1,,0,9830,,15000.0,15000.0,053,123.0,11600,053,1,1,4,9,68,017,1,0,0,0,2,0,0,1,0,,,,,559830,01,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,3.0,13.0,17.0,21.0,13.0,19.0,17.0,4.0,7.0,2.0,13.0,15.0,10.0,23.0,16.0,19.0,22.0,18.0,15.0,5.0,4.0,12.0,22.0,17.0,10.0,24.0,18.0,4.0,5.0,4.0,16.0,18.0,19.0,11.0,11.0,13.0,18.0,30.0,14.0,7.0,2.0,11.0,27.0,19.0,10.0,18.0,23.0,4.0,4.0,5.0,11.0,21.0,25.0,11.0,12.0,15.0,16.0,34.0,16.0,4.0,3.0,10.0,15.0,19.0,12.0,22.0,18.0,6.0,6.0,4.0,12.0,13.0,13.0,20.0,16.0,20.0,39.0,22.0,17.0,3.0
17,P,2014000669756,9,05,11615,4,53,1045195,43.0,24.0,1.0,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0.0,25.0,2.0,01,2,1,2,1,1,2,2013.0,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,09,0.0,1,,14,0.0,1,0.0,0.0,37000.0,40.0,1,1,1,,1,082,999,,2,2,,1,,,1,01,3590,063,019,,11600,053,1,33641M2 ,1,,0,8030,,37000.0,37000.0,053,501.0,11500,053,1,2,2,1,01,001,0,0,0,0,1,0,0,1,0,,,1,1,514041,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,12.0,14.0,42.0,43.0,43.0,41.0,39.0,71.0,71.0,68.0,47.0,15.0,45.0,80.0,45.0,35.0,69.0,45.0,66.0,70.0,71.0,74.0,45.0,39.0,41.0,45.0,44.0,12.0,12.0,15.0,42.0,75.0,35.0,13.0,45.0,44.0,15.0,39.0,65.0,78.0,66.0,66.0,48.0,43.0,42.0,40.0,41.0,13.0,14.0,13.0,42.0,71.0,39.0,13.0,41.0,45.0,13.0,40.0,12.0,13.0,16.0,15.0,40.0,48.0,44.0,48.0,41.0,71.0,73.0,63.0,43.0,14.0,44.0,64.0,40.0,44.0,75.0,43.0,13.0
18,P,2014001126143,9,01,11612,4,53,1045195,30.0,22.0,1.0,,1,2,2,2,2,2,,,2,1,2,,,,2,2,2,1,2,2,2,0.0,10.0,1.0,01,1,1,2,2,1,2,2011.0,1,4,,,,,,,,,,2,5,2,2,2,0.0,0.0,00,0.0,1,,15,0.0,2,0.0,0.0,20000.0,36.0,1,1,1,,1,210,999,,2,1,,1,,,1,02,8470,108,067,1200,,,1,6244    ,1,,0,4600,1,20000.0,20000.0,006,210.0,11600,053,2,1,4,8,67,015,0,0,0,0,1,0,1,0,0,,,,,399011,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,8.0,10.0,44.0,36.0,46.0,21.0,26.0,43.0,50.0,32.0,8.0,9.0,37.0,39.0,32.0,55.0,44.0,14.0,36.0,52.0,7.0,9.0,63.0,32.0,53.0,29.0,29.0,46.0,26.0,55.0,7.0,13.0,32.0,24.0,30.0,73.0,32.0,8.0,34.0,30.0,44.0,61.0,9.0,23.0,8.0,40.0,34.0,7.0,46.0,7.0,52.0,49.0,27.0,40.0,28.0,7.0,37.0,66.0,34.0,34.0,38.0,27.0,13.0,26.0,15.0,33.0,36.0,13.0,25.0,9.0,47.0,52.0,44.0,31.0,43.0,9.0,29.0,42.0,31.0
19,P,2014001079940,9,02,11612,4,53,1045195,166.0,24.0,5.0,,1,2,2,2,2,2,,,2,1,2,,,,1,2,2,2,2,2,2,0.0,20.0,1.0,01,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,05,0.0,1,,15,0.0,2,0.0,0.0,9300.0,30.0,1,2,1,2011.0,1,210,999,8,2,1,,1,,,1,02,8680,134,085,1200,,,6,722Z    ,2,,0,4110,4,9300.0,9300.0,303,312.0,11600,053,1,2,2,1,01,001,0,0,0,0,1,0,0,1,0,,,,,353031,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,1,,1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,196.0,139.0,185.0,212.0,211.0,232.0,120.0,148.0,160.0,70.0,124.0,59.0,182.0,232.0,66.0,166.0,266.0,62.0,73.0,54.0,75.0,142.0,158.0,53.0,172.0,50.0,145.0,154.0,158.0,242.0,167.0,213.0,209.0,170.0,225.0,173.0,65.0,259.0,236.0,312.0,259.0,145.0,174.0,228.0,149.0,218.0,192.0,209.0,164.0,65.0,155.0,52.0,159.0,156.0,65.0,139.0,234.0,52.0,54.0,57.0,51.0,144.0,95.0,75.0,118.0,75.0,173.0,206.0,248.0,270.0,160.0,210.0,149.0,190.0,257.0,260.0,51.0,304.0,236.0,303.0
20,P,2014001106611,9,03,11615,4,53,1045195,18.0,23.0,1.0,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0.0,60.0,1.0,01,2,5,,,,,,1,4,,,,,,,,,,2,5,2,3,3,0.0,0.0,03,0.0,1,,14,0.0,1,0.0,0.0,33400.0,45.0,1,1,1,,3,996,999,,2,1,,1,,,1,01,8770,082,031,,,,6,8111Z   ,1,,0,8810,,33400.0,33400.0,016,389.0,11600,053,1,2,3,1,01,001,0,0,0,0,1,0,0,1,0,,,,,519120,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,6.0,23.0,18.0,19.0,5.0,18.0,30.0,19.0,6.0,5.0,21.0,22.0,5.0,33.0,20.0,24.0,30.0,21.0,18.0,5.0,29.0,18.0,19.0,19.0,30.0,18.0,5.0,17.0,30.0,35.0,19.0,19.0,25.0,6.0,20.0,6.0,6.0,18.0,16.0,6.0,27.0,15.0,20.0,17.0,32.0,17.0,6.0,19.0,36.0,32.0,18.0,18.0,30.0,6.0,19.0,6.0,6.0,17.0,18.0,34.0,6.0,21.0,17.0,20.0,6.0,23.0,32.0,18.0,6.0,5.0,17.0,20.0,5.0,28.0,17.0,30.0,33.0,18.0,19.0
21,P,2015000016371,9,04,11610,4,53,1035988,30.0,23.0,5.0,,1,2,2,2,2,2,,,2,3,,,,,2,2,2,2,2,2,2,0.0,30.0,2.0,01,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,10,0.0,1,,11,0.0,1,0.0,0.0,8400.0,30.0,1,4,1,2013.0,1,210,999,8,2,2,,1,,,2,02,0770,082,037,1200,,,6,23      ,2,,0,6260,,8400.0,8400.0,303,199.0,11600,053,2,2,3,8,67,015,0,0,0,0,1,0,1,0,0,,,,,472061,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,79.0,31.0,31.0,42.0,53.0,30.0,68.0,29.0,39.0,28.0,40.0,27.0,49.0,24.0,32.0,49.0,58.0,30.0,9.0,23.0,9.0,30.0,34.0,13.0,8.0,13.0,8.0,37.0,13.0,39.0,10.0,28.0,24.0,33.0,31.0,10.0,10.0,29.0,11.0,36.0,13.0,29.0,35.0,8.0,11.0,10.0,13.0,40.0,10.0,36.0,8.0,34.0,35.0,19.0,26.0,10.0,9.0,27.0,39.0,25.0,33.0,25.0,25.0,35.0,37.0,50.0,42.0,36.0,69.0,40.0,83.0,33.0,32.0,38.0,26.0,47.0,56.0,31.0,44.0
22,P,2014001208248,9,03,11610,4,53,1045195,9.0,23.0,5.0,,1,2,2,2,2,2,,,2,2,,,,,2,1,2,2,2,2,2,0.0,20.0,1.0,01,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,15,0.0,1,,13,0.0,1,0.0,0.0,13000.0,40.0,1,1,,2014.0,4,999,999,8,2,1,,1,,,1,11,5170,104,061,1200,,,6,4481    ,2,,0,4700,,13000.0,13000.0,303,107.0,11600,053,1,2,4,1,01,001,0,0,0,0,1,0,0,1,0,,,,,411011,,3,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,,1,,1,,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,9.0,12.0,11.0,15.0,14.0,8.0,7.0,12.0,12.0,3.0,15.0,8.0,3.0,3.0,2.0,10.0,16.0,3.0,10.0,10.0,9.0,10.0,9.0,2.0,4.0,7.0,11.0,7.0,2.0,16.0,3.0,11.0,13.0,12.0,16.0,9.0,2.0,15.0,8.0,9.0,9.0,12.0,9.0,3.0,3.0,13.0,13.0,14.0,2.0,13.0,4.0,8.0,17.0,17.0,9.0,9.0,3.0,15.0,8.0,8.0,9.0,5.0,9.0,14.0,11.0,6.0,8.0,7.0,19.0,4.0,16.0,14.0,3.0,2.0,3.0,8.0,14.0,3.0,9.0,7.0
23,P,2015000103329,9,02,11614,4,53,1035988,16.0,24.0,1.0,,1,2,2,2,2,2,,,2,,,,,,2,1,2,2,2,2,2,0.0,146.0,,02,2,5,,,,,,3,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,12,0.0,1,,13,0.0,1,0.0,0.0,23900.0,40.0,1,1,,,4,999,999,,2,,,1,,,1,01,6170,166,091,,11600,053,6,484     ,1,,0,9130,,23900.0,23900.0,053,194.0,11600,053,1,2,3,1,01,001,0,0,0,0,1,0,0,1,0,,,,,533030,,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,,1,,1,,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,14.0,5.0,20.0,27.0,19.0,18.0,16.0,29.0,19.0,30.0,5.0,15.0,4.0,15.0,16.0,15.0,5.0,5.0,25.0,19.0,5.0,18.0,31.0,17.0,27.0,30.0,6.0,14.0,5.0,15.0,18.0,5.0,17.0,6.0,27.0,33.0,14.0,13.0,17.0,29.0,15.0,4.0,18.0,30.0,19.0,19.0,17.0,29.0,17.0,34.0,5.0,15.0,6.0,16.0,16.0,15.0,4.0,4.0,25.0,18.0,4.0,14.0,29.0,18.0,29.0,28.0,5.0,18.0,5.0,16.0,18.0,5.0,15.0,4.0,31.0,28.0,17.0,15.0,15.0,23.0
24,P,2015000112369,9,03,11612,4,53,1035988,28.0,23.0,1.0,,1,2,2,2,2,2,,,2,,,,,,1,2,2,2,2,2,2,0.0,60.0,1.0,01,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0.0,0.0,02,0.0,1,,05,0.0,1,0.0,0.0,50000.0,40.0,1,1,1,,1,082,999,,2,1,,1,,,1,01,0770,082,031,,,,6,23      ,1,,0,6260,,50000.0,50000.0,053,501.0,11500,053,1,2,4,1,01,001,0,0,0,0,1,0,0,1,0,,,,,472061,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,26.0,9.0,9.0,25.0,33.0,25.0,27.0,28.0,44.0,27.0,8.0,49.0,29.0,45.0,27.0,7.0,30.0,7.0,54.0,43.0,27.0,9.0,9.0,26.0,28.0,29.0,32.0,31.0,35.0,26.0,8.0,40.0,28.0,45.0,29.0,8.0,29.0,10.0,9.0,7.0,30.0,49.0,47.0,34.0,24.0,26.0,27.0,28.0,9.0,28.0,38.0,9.0,24.0,8.0,32.0,50.0,28.0,45.0,7.0,7.0,27.0,57.0,60.0,30.0,30.0,31.0,26.0,31.0,10.0,27.0,48.0,8.0,30.0,7.0,24.0,48.0,25.0,45.0,51.0
25,P,2015000262752,9,03,11610,4,53,1035988,13.0,22.0,1.0,,1,2,2,2,2,2,,,2,1,2,,,,1,2,2,2,2,2,2,0.0,35.0,,02,1,3,1,2,1,2,2013.0,1,4,,,,,,,,,,1,5,2,3,3,0.0,0.0,03,0.0,1,,14,0.0,2,0.0,0.0,22000.0,35.0,1,1,1,,4,999,999,,2,,,1,,,1,02,8680,167,100,1200,,,4,722Z    ,1,,0,4150,4,22000.0,22000.0,006,476.0,11600,053,1,2,2,1,01,001,0,0,0,0,1,0,0,1,0,,,,,359031,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,19.0,17.0,29.0,12.0,25.0,13.0,14.0,14.0,5.0,15.0,4.0,13.0,14.0,3.0,15.0,19.0,3.0,4.0,4.0,4.0,12.0,17.0,5.0,13.0,4.0,12.0,13.0,16.0,24.0,16.0,26.0,12.0,11.0,20.0,12.0,4.0,22.0,22.0,22.0,26.0,18.0,16.0,23.0,11.0,33.0,15.0,13.0,17.0,4.0,15.0,3.0,17.0,18.0,3.0,13.0,20.0,4.0,3.0,4.0,3.0,10.0,15.0,3.0,18.0,4.0,11.0,8.0,15.0,23.0,12.0,28.0,13.0,13.0,29.0,13.0,3.0,24.0,25.0,20.0
